Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","261","Oil, olive, virgin","2018","2018","1000 US$","8","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","257","Oil, palm","2018","2018","tonnes","2964215","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","257","Oil, palm","2018","2018","1000 US$","1930229","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","258","Oil, palm kernel","2018","2018","tonnes","13223","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","258","Oil, palm kernel","2018","2018","1000 US$","17635","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","258","Oil, palm kernel","2018","2018","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","258","Oil, palm kernel","2018","2018","1000 US$","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","271","Oil, rapeseed","2018","2018","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","271","Oil, rapeseed","2018","2018","1000 US$","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","271","Oil, rapeseed","2018","2018","tonnes","153","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","271","Oil, rapeseed","2018","2018","1000 US$","293","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","290","Oil, sesame","2018","2018","tonnes","29","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","290","Oil, sesame","2018","2018","1000 US$","47","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","290","Oil, sesame","2018","2018","tonnes","22","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","290","Oil, sesame","2018","2018","1000 US$","87","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","237","Oil, soybean","2018","2018","tonnes","108441","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","237","Oil, soybean","2018","2018","1000 US$","84138","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","268","Oil, sunflower","2018","2018","tonnes","1192","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","268","Oil, sunflower","2018","2018","1000 US$","481","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","268","Oil, sunflower","2018","2018","tonnes","16","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","268","Oil, sunflower","2018","2018","1000 US$","19","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","340","Oil, vegetable origin nes","2018","2018","tonnes","173","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","340","Oil, vegetable origin nes","2018","2018","1000 US$","389","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","340","Oil, vegetable origin nes","2018","2018","tonnes","109","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","340","Oil, vegetable origin nes","2018","2018","1000 US$","438","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1168","Oils, fats of animal nes","2018","2018","tonnes","5","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","1168","Oils, fats of animal nes","2018","2018","1000 US$","13","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","339","Oilseeds nes","2018","2018","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","339","Oilseeds nes","2018","2018","1000 US$","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","339","Oilseeds nes","2018","2018","tonnes","613","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","339","Oilseeds nes","2018","2018","1000 US$","690","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","262","Olives preserved","2018","2018","tonnes","1245","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","262","Olives preserved","2018","2018","1000 US$","2156","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","403","Onions, dry","2018","2018","tonnes","54422","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","403","Onions, dry","2018","2018","1000 US$","9054","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","403","Onions, dry","2018","2018","tonnes","210609","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","403","Onions, dry","2018","2018","1000 US$","48613","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","490","Oranges","2018","2018","tonnes","3","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","490","Oranges","2018","2018","1000 US$","2","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","490","Oranges","2018","2018","tonnes","9798","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","490","Oranges","2018","2018","1000 US$","2900","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","600","Papayas","2018","2018","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","600","Papayas","2018","2018","1000 US$","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","22","Pastry","2018","2018","tonnes","3986","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","22","Pastry","2018","2018","1000 US$","8779","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","22","Pastry","2018","2018","tonnes","16084","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","22","Pastry","2018","2018","1000 US$","33057","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","534","Peaches and nectarines","2018","2018","tonnes","3","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","534","Peaches and nectarines","2018","2018","1000 US$","3","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","521","Pears","2018","2018","tonnes","85","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","521","Pears","2018","2018","1000 US$","89","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","187","Peas, dry","2018","2018","tonnes","189106","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","187","Peas, dry","2018","2018","1000 US$","51671","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","417","Peas, green","2018","2018","tonnes","2","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","417","Peas, green","2018","2018","1000 US$","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","417","Peas, green","2018","2018","tonnes","973","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","417","Peas, green","2018","2018","1000 US$","682","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","687","Pepper (piper spp.)","2018","2018","tonnes","8239","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","687","Pepper (piper spp.)","2018","2018","1000 US$","30184","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","687","Pepper (piper spp.)","2018","2018","tonnes","218","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","687","Pepper (piper spp.)","2018","2018","1000 US$","763","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","587","Persimmons","2018","2018","tonnes","30","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","587","Persimmons","2018","2018","1000 US$","40","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","843","Pet food","2018","2018","tonnes","6446","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","843","Pet food","2018","2018","1000 US$","2937","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","843","Pet food","2018","2018","tonnes","112","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","843","Pet food","2018","2018","1000 US$","47","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","575","Pineapples canned","2018","2018","tonnes","4307","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","575","Pineapples canned","2018","2018","1000 US$","4566","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","575","Pineapples canned","2018","2018","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","575","Pineapples canned","2018","2018","1000 US$","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","223","Pistachios","2018","2018","tonnes","1165","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","223","Pistachios","2018","2018","1000 US$","4445","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","223","Pistachios","2018","2018","tonnes","2","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","223","Pistachios","2018","2018","1000 US$","11","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","489","Plantains and others","2018","2018","tonnes","4106","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","489","Plantains and others","2018","2018","1000 US$","1357","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","536","Plums and sloes","2018","2018","tonnes","170","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","536","Plums and sloes","2018","2018","1000 US$","86","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","536","Plums and sloes","2018","2018","tonnes","36","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","536","Plums and sloes","2018","2018","1000 US$","119","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","5389","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","116","Potatoes","2018","2018","1000 US$","4440","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","116","Potatoes","2018","2018","tonnes","688763","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","116","Potatoes","2018","2018","1000 US$","120882","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","118","Potatoes, frozen","2018","2018","tonnes","8118","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","118","Potatoes, frozen","2018","2018","1000 US$","10193","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","118","Potatoes, frozen","2018","2018","tonnes","44269","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","118","Potatoes, frozen","2018","2018","1000 US$","8263","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","394","Pumpkins, squash and gourds","2018","2018","tonnes","809","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","394","Pumpkins, squash and gourds","2018","2018","1000 US$","721","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","92","Quinoa","2018","2018","tonnes","5","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","92","Quinoa","2018","2018","1000 US$","2","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5609","Import Quantity","1140","Rabbits and hares","2018","2018","1000 Head","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1140","Rabbits and hares","2018","2018","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","1140","Rabbits and hares","2018","2018","1000 US$","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5909","Export Quantity","1140","Rabbits and hares","2018","2018","1000 Head","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1140","Rabbits and hares","2018","2018","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","1140","Rabbits and hares","2018","2018","1000 US$","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","561","Raisins","2018","2018","tonnes","1382","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","561","Raisins","2018","2018","1000 US$","1862","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","561","Raisins","2018","2018","tonnes","6","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","561","Raisins","2018","2018","1000 US$","21","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","270","Rapeseed","2018","2018","tonnes","808421","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","270","Rapeseed","2018","2018","1000 US$","399330","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","270","Rapeseed","2018","2018","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","270","Rapeseed","2018","2018","1000 US$","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","32","Rice, broken","2018","2018","tonnes","75","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","32","Rice, broken","2018","2018","1000 US$","20","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","32","Rice, broken","2018","2018","tonnes","447423","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","32","Rice, broken","2018","2018","1000 US$","171897","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","28","Rice, husked","2018","2018","tonnes","2","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","28","Rice, husked","2018","2018","1000 US$","2","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","28","Rice, husked","2018","2018","tonnes","67101","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","28","Rice, husked","2018","2018","1000 US$","56237","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","31","Rice, milled","2018","2018","tonnes","425","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","31","Rice, milled","2018","2018","1000 US$","203","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","31","Rice, milled","2018","2018","tonnes","3380514","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","31","Rice, milled","2018","2018","1000 US$","1757847","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","11765","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","29961","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","27","Rice, paddy","2018","2018","tonnes","37352","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","27","Rice, paddy","2018","2018","1000 US$","15831","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2018","2018","tonnes","8149","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","30","Rice, paddy (rice milled equivalent)","2018","2018","1000 US$","30186","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","30","Rice, paddy (rice milled equivalent)","2018","2018","tonnes","3912607","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","30","Rice, paddy (rice milled equivalent)","2018","2018","1000 US$","2001812","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","149","Roots and tubers nes","2018","2018","tonnes","40","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","149","Roots and tubers nes","2018","2018","1000 US$","5","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","837","Rubber natural dry","2018","2018","tonnes","28303","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","837","Rubber natural dry","2018","2018","1000 US$","57962","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","837","Rubber natural dry","2018","2018","tonnes","5","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","837","Rubber natural dry","2018","2018","1000 US$","18","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","836","Rubber, natural","2018","2018","tonnes","10551","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","836","Rubber, natural","2018","2018","1000 US$","25375","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","836","Rubber, natural","2018","2018","tonnes","4","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","836","Rubber, natural","2018","2018","1000 US$","8","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","71","Rye","2018","2018","tonnes","2","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","71","Rye","2018","2018","1000 US$","5","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","289","Sesame seed","2018","2018","tonnes","48837","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","289","Sesame seed","2018","2018","1000 US$","73497","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5608","Import Quantity","976","Sheep","2018","2018","Head","71431","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","976","Sheep","2018","2018","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","976","Sheep","2018","2018","1000 US$","2492","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5908","Export Quantity","976","Sheep","2018","2018","Head","532","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","976","Sheep","2018","2018","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","976","Sheep","2018","2018","1000 US$","49","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1186","Silk, raw","2018","2018","tonnes","95","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","1186","Silk, raw","2018","2018","1000 US$","2073","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1185","Silk-worm cocoons, reelable","2018","2018","tonnes","4","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","1185","Silk-worm cocoons, reelable","2018","2018","1000 US$","16","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","928","Skins, calve, wet salted","2018","2018","tonnes","12","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","928","Skins, calve, wet salted","2018","2018","1000 US$","38","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","999","Skins, sheep, with wool","2018","2018","tonnes","2937","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","999","Skins, sheep, with wool","2018","2018","1000 US$","11610","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","83","Sorghum","2018","2018","tonnes","35104","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","83","Sorghum","2018","2018","1000 US$","8092","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","239","Soya sauce","2018","2018","tonnes","848","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","239","Soya sauce","2018","2018","1000 US$","1690","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","239","Soya sauce","2018","2018","tonnes","18","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","239","Soya sauce","2018","2018","1000 US$","28","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","236","Soybeans","2018","2018","tonnes","2093921","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","236","Soybeans","2018","2018","1000 US$","943368","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","236","Soybeans","2018","2018","tonnes","594","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","236","Soybeans","2018","2018","1000 US$","316","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","723","Spices nes","2018","2018","tonnes","1571","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","723","Spices nes","2018","2018","1000 US$","3288","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","723","Spices nes","2018","2018","tonnes","16004","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","723","Spices nes","2018","2018","1000 US$","72609","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","373","Spinach","2018","2018","tonnes","7","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","373","Spinach","2018","2018","1000 US$","7","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","129","Starch, cassava","2018","2018","tonnes","393","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","129","Starch, cassava","2018","2018","1000 US$","194","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","635","Straw husks","2018","2018","tonnes","24","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","635","Straw husks","2018","2018","1000 US$","10","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","635","Straw husks","2018","2018","tonnes","380674","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","635","Straw husks","2018","2018","1000 US$","24050","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","544","Strawberries","2018","2018","tonnes","2","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","544","Strawberries","2018","2018","1000 US$","2","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","168","Sugar confectionery","2018","2018","tonnes","5875","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","168","Sugar confectionery","2018","2018","1000 US$","9070","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","168","Sugar confectionery","2018","2018","tonnes","26558","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","168","Sugar confectionery","2018","2018","1000 US$","58451","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","167","Sugar nes","2018","2018","tonnes","3016","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","167","Sugar nes","2018","2018","1000 US$","6584","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","167","Sugar nes","2018","2018","tonnes","184","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","167","Sugar nes","2018","2018","1000 US$","265","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","162","Sugar Raw Centrifugal","2018","2018","tonnes","14","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","162","Sugar Raw Centrifugal","2018","2018","1000 US$","4","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","162","Sugar Raw Centrifugal","2018","2018","tonnes","5276","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","162","Sugar Raw Centrifugal","2018","2018","1000 US$","2702","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","164","Sugar refined","2018","2018","tonnes","7518","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","164","Sugar refined","2018","2018","1000 US$","4026","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","164","Sugar refined","2018","2018","tonnes","1245446","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","164","Sugar refined","2018","2018","1000 US$","383694","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","267","Sunflower seed","2018","2018","tonnes","3562","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","267","Sunflower seed","2018","2018","1000 US$","1928","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","267","Sunflower seed","2018","2018","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","267","Sunflower seed","2018","2018","1000 US$","2","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","447","Sweet corn frozen","2018","2018","tonnes","388","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","447","Sweet corn frozen","2018","2018","1000 US$","401","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","447","Sweet corn frozen","2018","2018","tonnes","39","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","447","Sweet corn frozen","2018","2018","1000 US$","9","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","448","Sweet corn prep or preserved","2018","2018","tonnes","875","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","448","Sweet corn prep or preserved","2018","2018","1000 US$","711","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1225","Tallow","2018","2018","tonnes","27963","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","1225","Tallow","2018","2018","1000 US$","16677","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1225","Tallow","2018","2018","tonnes","27","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","1225","Tallow","2018","2018","1000 US$","31","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","495","Tangerines, mandarins, clementines, satsumas","2018","2018","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","495","Tangerines, mandarins, clementines, satsumas","2018","2018","1000 US$","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","495","Tangerines, mandarins, clementines, satsumas","2018","2018","tonnes","392080","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","495","Tangerines, mandarins, clementines, satsumas","2018","2018","1000 US$","152217","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","667","Tea","2018","2018","tonnes","204428","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","667","Tea","2018","2018","1000 US$","571327","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","667","Tea","2018","2018","tonnes","5155","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","667","Tea","2018","2018","1000 US$","23056","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","672","Tea, mate extracts","2018","2018","tonnes","121","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","672","Tea, mate extracts","2018","2018","1000 US$","590","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","672","Tea, mate extracts","2018","2018","tonnes","47","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","672","Tea, mate extracts","2018","2018","1000 US$","263","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","831","Tobacco products nes","2018","2018","tonnes","94","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","831","Tobacco products nes","2018","2018","1000 US$","1028","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","831","Tobacco products nes","2018","2018","tonnes","809","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","831","Tobacco products nes","2018","2018","1000 US$","2310","","Official data"
